n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100151,-29.35791015625,-132.99560546875,8.4228515625,0.07666015625,0.00634765625,1.56103515625
100152,-30.8837890625,-141.4794921875,7.8125,0.1015625,-0.0185546875,1.5546875
100153,-31.06689453125,-149.59716796875,7.568359375,0.11767578125,0.02001953125,1.54931640625
100154,-30.8837890625,-158.203125,7.6904296875,0.09619140625,-0.00146484375,1.5556640625
100155,-32.5927734375,-166.68701171875,6.8359375,0.08935546875,-0.0517578125,1.55322265625
100156,-34.3017578125,-175.048828125,5.18798828125,0.09765625,-0.0712890625,1.5595703125
100157,-34.7900390625,-184.2041015625,3.84521484375,0.11083984375,-0.0634765625,1.60107421875
100158,-35.33935546875,-194.2138671875,3.41796875,0.0986328125,-0.05078125,1.64501953125
100159,-36.56005859375,-205.01708984375,3.90625,0.08642578125,0.02294921875,1.75537109375
100160,-36.9873046875,-218.6279296875,5.2490234375,0.0869140625,0.08349609375,1.87841796875
100161,-36.4990234375,-233.45947265625,6.2255859375,0.052734375,0.0439453125,1.96533203125
100162,-37.59765625,-250.30517578125,6.04248046875,0.06201171875,-0.0712890625,2.0703125
100163,-38.818359375,-267.9443359375,3.7841796875,0.04736328125,-0.138671875,2.064453125
100164,-35.46142578125,-289.306640625,0.0,0.1064453125,-0.23779296875,2.09326171875
100165,-31.6162109375,-309.02099609375,-4.150390625,0.13623046875,-0.357421875,2.19677734375
100166,-28.1982421875,-329.2236328125,-9.70458984375,0.1064453125,-0.39794921875,2.28271484375
100167,-27.16064453125,-350.830078125,-13.0615234375,0.076171875,-0.3046875,2.4375
100168,-29.84619140625,-369.93408203125,-12.3291015625,0.04296875,-0.08447265625,2.599609375
100169,-29.78515625,-392.15087890625,-6.89697265625,0.23388671875,0.20458984375,2.96240234375
100170,-35.2783203125,-408.75244140625,-0.8544921875,0.26513671875,0.0400390625,3.017578125
100171,-42.96875,-421.875,-0.18310546875,0.28759765625,-0.09375,3.2587890625
100172,-36.4990234375,-435.24169921875,2.197265625,0.18701171875,-0.23828125,3.23095703125
100173,-43.9453125,-442.56591796875,-0.48828125,0.271484375,-0.556640625,3.224609375
100174,-64.5751953125,-453.67431640625,-11.16943359375,0.341796875,-0.6064453125,3.22998046875
100175,-59.814453125,-463.80615234375,-17.51708984375,0.1044921875,0.0458984375,3.0625
100176,-38.39111328125,-460.44921875,-15.9912109375,0.30615234375,0.3564453125,3.33447265625
100177,-18.310546875,-470.15380859375,-9.94873046875,0.0087890625,0.35009765625,3.17529296875
100178,-12.451171875,-480.3466796875,-4.0283203125,0.03369140625,0.37646484375,3.1357421875
100179,-6.04248046875,-474.12109375,2.3193359375,-0.36572265625,0.2197265625,3.32177734375
100180,-12.63427734375,-458.43505859375,3.60107421875,-0.23388671875,0.0927734375,3.5712890625
100181,-10.009765625,-455.4443359375,4.7607421875,-0.70556640625,0.123046875,3.48095703125
100182,-0.732421875,-452.392578125,5.79833984375,-1.18896484375,0.12109375,3.13818359375
100183,6.89697265625,-442.81005859375,6.103515625,-1.89501953125,-0.02734375,2.2177734375
100184,9.94873046875,-431.5185546875,-4.21142578125,-2.10888671875,-0.30322265625,1.787109375
100185,7.14111328125,-423.2177734375,-43.64013671875,-2.4619140625,-0.7216796875,1.1923828125
100186,42.17529296875,-402.4658203125,-80.810546875,-2.28271484375,-1.01513671875,-0.36083984375
100187,73.1201171875,-267.2119140625,-114.501953125,-2.27490234375,-0.65283203125,-0.61767578125
100188,58.10546875,-155.6396484375,-133.48388671875,-2.2880859375,-0.37109375,0.80029296875
100189,39.00146484375,-84.3505859375,-142.333984375,-2.1396484375,-0.4384765625,1.49072265625
100190,28.62548828125,-21.728515625,-148.98681640625,-2.025390625,-0.3017578125,1.34765625
100191,35.94970703125,25.81787109375,-150.87890625,-2.02001953125,0.0341796875,1.08837890625
100192,55.72509765625,61.95068359375,-145.6298828125,-1.86767578125,0.1396484375,0.86083984375
100193,75.62255859375,84.53369140625,-137.451171875,-1.61279296875,0.138671875,0.81982421875
100194,94.1162109375,98.0224609375,-128.96728515625,-1.34423828125,0.109375,0.8740234375
